0.0,-65.0
0.025,-65.12195121951218
0.05,-65.24092801903626
0.075,-65.35700294540122
0.09999999999999999,-65.47024677600118
0.12499999999999999,-65.58072856195236
0.15,-65.6885156701974
0.17500000000000002,-65.79367382458281
0.20000000000000004,-65.89626714593443
0.22500000000000006,-65.99635819115552
0.25000000000000006,-66.09400799137123
0.2750000000000001,-66.18927608914265
0.3000000000000001,-66.2822205747733
0.3250000000000001,-66.37289812173005
0.35000000000000014,-66.46136402120003
0.37500000000000017,-66.5476722158049
0.4000000000000002,-66.63187533249257
0.4250000000000002,-66.71402471462689
0.45000000000000023,-66.79417045329451
0.47500000000000026,-66.8723614178483
0.5000000000000002,-66.94864528570564
0.5250000000000001,-67.02306857142013
0.55,-67.09567665504402
0.575,-67.16651380979903
0.5999999999999999,-67.23562322907222
0.6249999999999998,-67.30304705275337
0.6499999999999997,-67.3688263929301
0.6749999999999996,-67.43300135895619
0.6999999999999995,-67.49561108190846
0.7249999999999994,-67.55669373844728
0.7499999999999993,-67.6162865740949
0.7749999999999992,-67.67442592594624
0.7999999999999992,-67.73114724482559
0.8249999999999991,-67.78648511690301
0.849999999999999,-67.84047328478341
0.8749999999999989,-67.89314466808138
0.8999999999999988,-67.94453138349402
0.9249999999999987,-67.99466476438441
0.9499999999999986,-68.04357537988722
0.9749999999999985,-68.0912930535485
0.9999999999999984,-68.13784688151073
1.0249999999999984,-68.18326525025437
1.0499999999999983,-68.22757585390669
1.0749999999999982,-68.27080571112847
1.099999999999998,-68.31298118158875
1.124999999999998,-68.35412798203781
1.149999999999998,-68.3942712019881
1.1749999999999978,-68.43343531901277
1.1999999999999977,-68.471644213671
1.2249999999999976,-68.50892118406927
1.2499999999999976,-68.54528896006757
1.2749999999999975,-68.58076971713908
1.2999999999999974,-68.61538508989177
1.3249999999999973,-68.64915618526027
1.3499999999999972,-68.68210359537586
1.3749999999999971,-68.7142474101228
1.399999999999997,-68.74560722938809
1.424999999999997,-68.77620217501276
1.4499999999999968,-68.80605090245146
1.4749999999999968,-68.83517161214776
1.4999999999999967,-68.86358206063196
1.5249999999999966,-68.89129957134824
1.5499999999999965,-68.91834104521779
1.5749999999999964,-68.94472297094418
1.5999999999999963,-68.97046143506749
1.6249999999999962,-68.99557213177316
1.6499999999999961,-69.02007037246162
1.674999999999996,-69.0439710950845
1.699999999999996,-69.06728887325316
1.7249999999999959,-69.09003792512503
1.7499999999999958,-69.1122321220732
1.7749999999999957,-69.13388499714458
1.7999999999999956,-69.15500975331177
1.8249999999999955,-69.17561927152367
1.8499999999999954,-69.19572611855968
1.8749999999999953,-69.21534255469237
1.8999999999999952,-69.23448054116328
1.9249999999999952,-69.25315174747637
1.949999999999995,-69.27136755851353
1.974999999999995,-69.28913908147662
1.999999999999995,-69.30647715266011
2.024999999999995,-69.32339234405863
2.0499999999999954,-69.3398949698133
2.0749999999999957,-69.35599509250078
2.099999999999996,-69.37170252926904
2.1249999999999964,-69.38702685782346
2.149999999999997,-69.40197742226678
2.174999999999997,-69.41656333879686
2.1999999999999975,-69.43079350126523
2.224999999999998,-69.44467658660022
2.2499999999999982,-69.45822106009777
2.2749999999999986,-69.47143518058319
2.299999999999999,-69.48432700544701
2.3249999999999993,-69.49690439555806
2.3499999999999996,-69.50917502005665
2.375,-69.52114636103087
2.4000000000000004,-69.5328257180789
2.4250000000000007,-69.5442202127599
2.450000000000001,-69.55533679293649
2.4750000000000014,-69.5661822370112
2.5000000000000018,-69.5767631580597
2.525000000000002,-69.58708600786312
2.5500000000000025,-69.59715708084207
2.575000000000003,-69.60698251789469
2.600000000000003,-69.61656831014116
2.6250000000000036,-69.62592030257674
2.650000000000004,-69.63504419763585
2.6750000000000043,-69.64394555866912
2.7000000000000046,-69.65262981333572
2.725000000000005,-69.6611022569129
2.7500000000000053,-69.66936805552477
2.7750000000000057,-69.67743224929247
2.800000000000006,-69.68529975540729
2.8250000000000064,-69.69297537112905
2.8500000000000068,-69.70046377671127
2.875000000000007,-69.7077695382549
2.9000000000000075,-69.71489711049257
2.925000000000008,-69.72185083950495
2.950000000000008,-69.72863496537069
2.9750000000000085,-69.73525362475189
3.000000000000009,-69.74171085341648
3.0250000000000092,-69.748010588699
3.0500000000000096,-69.75415667190147
3.07500000000001,-69.76015285063558
3.1000000000000103,-69.76600278110789
3.1250000000000107,-69.77171003034915
3.150000000000011,-69.77727807838941
3.1750000000000114,-69.78271032037992
3.2000000000000117,-69.78801006866334
3.225000000000012,-69.79318055479351
3.2500000000000124,-69.79822493150586
3.275000000000013,-69.80314627463986
3.300000000000013,-69.80794758501449
3.3250000000000135,-69.81263179025804
3.350000000000014,-69.81720174659321
3.375000000000014,-69.82166024057874
3.4000000000000146,-69.82600999080853
3.425000000000015,-69.8302536495693
3.4500000000000153,-69.83439380445785
3.4750000000000156,-69.83843297995887
3.500000000000016,-69.84237363898426
3.5250000000000163,-69.84621818437488
3.5500000000000167,-69.84996896036573
3.575000000000017,-69.85362825401535
3.6000000000000174,-69.85719829660034
3.6250000000000178,-69.86068126497595
3.650000000000018,-69.86407928290336
3.6750000000000185,-69.86739442234474
3.700000000000019,-69.87062870472658
3.725000000000019,-69.87378410217228
3.7500000000000195,-69.87686253870466
3.77500000000002,-69.87986589141917
3.8000000000000203,-69.88279599162846
3.8250000000000206,-69.88565462597899
3.850000000000021,-69.88844353754047
3.8750000000000213,-69.89116442686876
3.9000000000000217,-69.89381895304268
3.925000000000022,-69.89640873467579
3.9500000000000224,-69.8989353509032
3.9750000000000227,-69.90140034234459
4.000000000000023,-69.9038052120435
4.0250000000000234,-69.9061514263839
4.050000000000024,-69.90844041598429
4.075000000000024,-69.91067357657003
4.1000000000000245,-69.91285226982443
4.125000000000025,-69.91497782421895
4.150000000000025,-69.91705153582336
4.175000000000026,-69.91907466909596
4.200000000000026,-69.92104845765459
4.225000000000026,-69.92297410502887
4.250000000000027,-69.92485278539402
4.275000000000027,-69.92668564428685
